symbol,perp_source,spot_source,window_from_ms,window_to_ms,window_days,covered_days,min_rate_per_8h_bps,persistence_periods,min_net_apr_frac,exit_net_apr_frac,exit_persistence_periods,exit_negative_min_bps,exit_negative_periods,exit_negative_cum_cost_frac,min_hold_recovered_cost_frac,notional_quote,holding_days,round_trip_cost_pct,cost_book_sampled_at_ms,settlements,trades,periods_in_position,total_return_frac,realized_apr_frac,max_drawdown_frac,capital_per_notional_frac,total_return_on_capital_frac,realized_apr_on_capital_frac,funding_reversals,positive_funding_period_share,dropped_special,basis_not_evaluable,basis_evaluable,entered_without_basis,liquidations,perp_margin_frac,min_liquidation_buffer_pct,max_basis_pct,max_basis_widen_pct,min_trailing_mean_bps,trailing_mean_days,trailing_mean_min_cost_frac,coverage_short,ok,reason_vi,assumptions_vi
LTCUSDT,paradex_futures,binance_spot,1694856033517,1789550433517,1096,0,0.3,6,0.02,0,48,2,2,1,1,50000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,false,false,"paradex_futures/LTCUSDT là chuỗi model='continuous' — hàng của nó là MẪU chỉ số funding theo giờ, không phải mốc settle. Engine này đếm settle nên từ chối, thay vì ghi khống 8.760 kỳ/năm.","CHÂN SPOT KHÁC QUOTE: spot quote USDT ghép với perp quote USD theo khai báo hedge.quote_equivalents. Vị thế trung tính về coin nhưng CÒN MỞ rủi ro USDT/USD — không con số nào ở đây trừ khoản đó, và funding thu được tính bằng USD trong khi vốn spot nằm ở USDT. | Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / paradex_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis KHÔNG đánh giá được: chuỗi này chưa có nến giá cho cả hai chân (price_history). Chạy `go run ./cmd/backfill -prices` rồi phát lại. Xem BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
BNBUSDT,binance_futures,binance_spot,1694856033517,1789550433517,1096,1096.0000000231482,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.3306034619381169,1789548622867,3288,3,2953,0.011966836141856466,0.0039853058318297056,0.04252913461938118,2,0.005983418070928233,0.0019926529159148528,38,0.30917710802573656,0,0,3288,0,0,0,0,2,2,0,0,0,false,true,,"Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / binance_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
BNBUSDT,bybit_futures,binance_spot,1694856033517,1789550433517,1096,1096,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.35794961498167943,1789548622867,3288,3,3204,0.062030891550550644,0.02065809800725455,0.04823299614981684,2,0.031015445775275322,0.010329049003627275,810,0.6953807740324595,0,0,3288,0,0,0,0,2,2,0,0,0,false,true,,"Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / bybit_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
BNBUSDT,hyperliquid_futures,binance_spot,1694856033517,1789550433517,1096,364.99999967592595,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.38223834013722363,1789548622867,8760,1,8754,0.05182151049862385,0.05182151054463483,0.0038278619013722287,2,0.025910755249311926,0.025910755272317416,948,0.7767877541695225,0,3750,5004,1,0,0,0,2,2,0,0,0,true,true,,"CHÂN SPOT KHÁC QUOTE: spot quote USDT ghép với perp quote USD theo khai báo hedge.quote_equivalents. Vị thế trung tính về coin nhưng CÒN MỞ rủi ro USDT/USD — không con số nào ở đây trừ khoản đó, và funding thu được tính bằng USD trong khi vốn spot nằm ở USDT. | Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / hyperliquid_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. LƯU Ý chuỗi khác quote: basis đo được ở đây là basis theo coin CỘNG chênh USD/USDT, nên lối thoát basis trên chuỗi này một phần đang canh đúng rủi ro quote chưa ai trừ. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
BNBUSDT,kraken_futures,binance_spot,1694856033517,1789550433517,1096,365,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.44204295701348734,1789548622867,8753,1,8739,0.019455876273081926,0.019455876273081926,0.005600190263154967,2,0.009727938136540963,0.009727938136540963,1851,0.5691726742190182,0,169,8583,0,0,0,0,2,2,0,0,0,true,true,,"CHÂN SPOT KHÁC QUOTE: spot quote USDT ghép với perp quote USD theo khai báo hedge.quote_equivalents. Vị thế trung tính về coin nhưng CÒN MỞ rủi ro USDT/USD — không con số nào ở đây trừ khoản đó, và funding thu được tính bằng USD trong khi vốn spot nằm ở USDT. | Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / kraken_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. LƯU Ý chuỗi khác quote: basis đo được ở đây là basis theo coin CỘNG chênh USD/USDT, nên lối thoát basis trên chuỗi này một phần đang canh đúng rủi ro quote chưa ai trừ. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
BNBUSDT,okx_futures,binance_spot,1694856033517,1789550433517,1096,100.33333333333333,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.35008695714804816,1789548622867,301,1,242,0.010035014121276293,0.03650611449434399,0.003509542211312982,2,0.0050175070606381465,0.018253057247171994,86,0.7851239669421488,0,22,279,0,0,0,0,2,2,0,0,0,true,true,,"Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / okx_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
BNBUSDT,gate_futures,binance_spot,1694856033517,1789550433517,1096,186.33333333333334,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.3576703407058887,1789548622867,559,1,463,0.011668296592941097,0.022856502270609123,0.0035997034070588876,2,0.005834148296470549,0.011428251135304561,182,0.6997840172786177,0,22,537,0,0,0,0,2,2,0,0,0,true,true,,"Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / gate_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
BNBUSDT,paradex_futures,binance_spot,1694856033517,1789550433517,1096,0,0.3,6,0.02,0,48,2,2,1,1,50000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,false,false,"paradex_futures/BNBUSDT là chuỗi model='continuous' — hàng của nó là MẪU chỉ số funding theo giờ, không phải mốc settle. Engine này đếm settle nên từ chối, thay vì ghi khống 8.760 kỳ/năm.","CHÂN SPOT KHÁC QUOTE: spot quote USDT ghép với perp quote USD theo khai báo hedge.quote_equivalents. Vị thế trung tính về coin nhưng CÒN MỞ rủi ro USDT/USD — không con số nào ở đây trừ khoản đó, và funding thu được tính bằng USD trong khi vốn spot nằm ở USDT. | Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / paradex_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis KHÔNG đánh giá được: chuỗi này chưa có nến giá cho cả hai chân (price_history). Chạy `go run ./cmd/backfill -prices` rồi phát lại. Xem BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
DOGEUSDT,binance_futures,binance_spot,1694856033517,1789550433517,1096,1096.0000000231482,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.3800085647656699,1789548622867,3288,1,3265,0.23962113435233579,0.07980083397514172,0.004580250000000119,2,0.11981056717616789,0.03990041698757086,679,0.7981623277182236,0,0,3288,0,0,0,0,2,2,0,0,0,false,true,,"Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / binance_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
DOGEUSDT,bybit_futures,binance_spot,1694856033517,1789550433517,1096,1096,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.4021054036056756,1789548622867,3288,1,3252,0.2716544359639338,0.09046885869236845,0.006340719999999966,2,0.1358272179819669,0.04523442934618423,699,0.807810578105781,0,0,3288,0,0,0,0,2,2,0,0,0,false,true,,"Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / bybit_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
DOGEUSDT,hyperliquid_futures,binance_spot,1694856033517,1789550433517,1096,364.99999967592595,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.37487101512727755,1789548622867,8760,1,8754,0.046848618948723914,0.046848618990319585,0.006673814700000001,2,0.023424309474361957,0.023424309495159792,694,0.7521133196253141,0,3750,5004,1,0,0,0,2,2,0,0,0,true,true,,"CHÂN SPOT KHÁC QUOTE: spot quote USDT ghép với perp quote USD theo khai báo hedge.quote_equivalents. Vị thế trung tính về coin nhưng CÒN MỞ rủi ro USDT/USD — không con số nào ở đây trừ khoản đó, và funding thu được tính bằng USD trong khi vốn spot nằm ở USDT. | Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / hyperliquid_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. LƯU Ý chuỗi khác quote: basis đo được ở đây là basis theo coin CỘNG chênh USD/USDT, nên lối thoát basis trên chuỗi này một phần đang canh đúng rủi ro quote chưa ai trừ. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
